prod1_1,category,sbu_name,statename,company_name,distname,prod2,comname,psu_pvt,statecode,orgrocd,dist,productname_org,total,distcode,comcode,code,productcode,zone_name,region_name,newcode,fiscal_year,coname,month_name,netweight_tmt,com_type,productname,prod1,entity_id,updated_at,created_at,ro
SULFUR,,I&C,UTTAR PRADESH,MPSU,GONDA,OTHERS,IOCL,PSU,UP,11,GONDA,SULFUR,1707.41,UP50,1060,I&CUP50,18300,NCZ,NORTH,UP50,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,FARRUKHABAD,OTHERS,IOCL,PSU,UP,11,FARRUKHABAD,SULFUR,96.53,UP42,1060,I&CUP42,18300,NCZ,NORTH,UP42,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,ETAH,OTHERS,IOCL,PSU,UP,11,ETAH,SULFUR,176.75,UP36,1060,I&CUP36,18300,NCZ,NORTH,UP36,2022-2023,IOCL,MAY,22.77,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,DELHI
SULFUR,,I&C,UTTAR PRADESH,MPSU,SHAMLI,OTHERS,IOCL,PSU,UP,11,SHAMLI,SULFUR,11080.94,UP35,1060,I&CUP35,18300,NCZ,NORTH,UP35,2022-2023,IOCL,MAY,461.41,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,DELHI
SULFUR,,I&C,UTTAR PRADESH,MPSU,DEORIA,OTHERS,IOCL,PSU,UP,11,DEORIA,SULFUR,31.53,UP34,1060,I&CUP34,18300,NCZ,NORTH,UP34,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,BULANDSHAHR,OTHERS,IOCL,PSU,UP,11,BULANDSHAHR,SULFUR,500.25,UP28,1060,I&CUP28,18300,NCZ,NORTH,UP28,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,DELHI
SULFUR,,I&C,UTTAR PRADESH,MPSU,BUDAUN,OTHERS,IOCL,PSU,UP,11,BUDAUN,SULFUR,372.12,UP26,1060,I&CUP26,18300,NCZ,NORTH,UP26,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,BAGHPAT,OTHERS,IOCL,PSU,UP,11,BAGHPAT,SULFUR,4403.02,UP25,1060,I&CUP25,18300,NCZ,NORTH,UP25,2022-2023,IOCL,MAY,219.21,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,DELHI
SULFUR,,I&C,UTTAR PRADESH,MPSU,BIJNOR,OTHERS,IOCL,PSU,UP,11,BIJNOR,SULFUR,10542.5,UP24,1060,I&CUP24,18300,NCZ,NORTH,UP24,2022-2023,IOCL,MAY,88.74,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,BASTI,OTHERS,IOCL,PSU,UP,11,BASTI,SULFUR,123.87,UP22,1060,I&CUP22,18300,NCZ,NORTH,UP22,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,BAREILLY,OTHERS,IOCL,PSU,UP,11,BAREILLY,SULFUR,697.43,UP21,1060,I&CUP21,18300,NCZ,NORTH,UP21,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,BALRAMPUR,OTHERS,IOCL,PSU,UP,11,BALRAMPUR,SULFUR,237.33,UP15,1060,I&CUP15,18300,NCZ,NORTH,UP15,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,BAHRAICH,OTHERS,IOCL,PSU,UP,11,BAHRAICH,SULFUR,769.74,UP12,1060,I&CUP12,18300,NCZ,NORTH,UP12,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,AZAMGARH,OTHERS,IOCL,PSU,UP,11,AZAMGARH,SULFUR,118.85,UP10,1060,I&CUP10,18300,NCZ,NORTH,UP10,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
SULFUR,,I&C,UTTAR PRADESH,MPSU,AMBEDKAR NAGAR,OTHERS,IOCL,PSU,UP,11,AMBEDKAR NAGAR,SULFUR,523.19,UP03,1060,I&CUP03,18300,NCZ,NORTH,UP03,2022-2023,IOCL,MAY,0,PSU,SULFUR,SULFUR,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
OTHERS,O,I&C,UTTAR PRADESH,MPSU,GHAZIABAD,OTHERS,BPCL,PSU,UP,11,GHAZIABAD,WAX,23.08208,UP75,1020,I&CUP75,18700,NCZ,NORTH,UP75,2022-2023,BPCL,MAY,0,PSU,OTHERS,OTHERS,,2025-08-23 10:47:24,2025-08-23 10:47:24,DELHI
OTHERS,,I&C,UTTAR PRADESH,OTH PSU,RAMPUR,OTHERS,CPCL,PSU,UP,11,RAMPUR,WAX,9,UP85,1090,I&CUP85,18700,NCZ,NORTH,UP85,2022-2023,CPCL,MAY,0,PSU,OTHERS,OTHERS,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
OTHERS,,I&C,UTTAR PRADESH,MPSU,KANPUR NAGAR,OTHERS,IOCL,PSU,UP,11,KANPUR NAGAR,WAX,4015.293,UP65,1060,I&CUP65,18700,NCZ,NORTH,UP65,2022-2023,IOCL,MAY,60.374,PSU,OTHERS,OTHERS,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
OTHERS,,I&C,UTTAR PRADESH,MPSU,HAPUR,OTHERS,IOCL,PSU,UP,11,HAPUR,WAX,521.314,UP37,1060,I&CUP37,18700,NCZ,NORTH,UP37,2022-2023,IOCL,MAY,0,PSU,OTHERS,OTHERS,,2025-08-23 10:47:24,2025-08-23 10:47:24,DELHI
OTHERS,,I&C,UTTAR PRADESH,MPSU,GONDA,OTHERS,BPCL,PSU,UP,11,GONDA,Waste Oil,11.286,UP50,1020,I&CUP50,19106,NCZ,NORTH,UP50,2022-2023,BPCL,MAY,0,PSU,OTHERS,OTHERS,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,ARARIA,LPG,BPCL,PSU,BR,13,ARARIA,LPG-PKD.DOM NS.  (14.2 KGS),7677.555,BR29,1020,LPGBR29,10503,NCZ,EAST,BR29,2022-2023,BPCL,JUN,751.208,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,GORAKHPUR,LPG,HPCL,PSU,UP,11,GORAKHPUR,LPG-PKD.DOM NS.  (14.2 KGS),31923.66882,UP52,1050,LPGUP52,10503,NCZ,NORTH,UP52,2022-2023,HPCL,JUN,2550.9388,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,SARAN,LPG,BPCL,PSU,BR,13,SARAN,LPG-PKD.DOM NS.  (14.2 KGS),20737.545,BR30,1020,LPGBR30,10503,NCZ,EAST,BR30,2022-2023,BPCL,JUN,1775.511,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,NALANDA,LPG,IOCL,PSU,BR,13,NALANDA,LPG-PKD.DOM NS.  (14.2 KGS),9222.645,BR21,1060,LPGBR21,10503,NCZ,EAST,BR21,2022-2023,IOCL,JUN,752.724,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,SITAMARHI,LPG,IOCL,PSU,BR,13,SITAMARHI,LPG-PKD.DOM NS.  (14.2 KGS),33109.883,BR33,1060,LPGBR33,10503,NCZ,EAST,BR33,2022-2023,IOCL,JUN,2808.373,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,RAE-BAREILLY,LPG,HPCL,PSU,UP,11,RAE-BAREILLY,LPG-PKD.DOM NS.  (14.2 KGS),10005.8778,UP84,1050,LPGUP84,10503,NCZ,NORTH,UP84,2022-2023,HPCL,JUN,826.02835,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,MIRZAPUR,LPG,BPCL,PSU,UP,11,MIRZAPUR,LPG-PKD.DOM NS.  (14.2 KGS),9337.484,UP76,1020,LPGUP76,10503,NCZ,NORTH,UP76,2022-2023,BPCL,JUN,750.299,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,SHEOHAR,LPG,HPCL,PSU,BR,13,SHEOHAR,LPG-PKD.DOM NS.  (14.2 KGS),2422.9176,BR37,1050,LPGBR37,10503,NCZ,EAST,BR37,2022-2023,HPCL,JUN,204.6078,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,KANNAUJ,LPG,BPCL,PSU,UP,11,KANNAUJ,LPG-PKD.DOM NS.  (14.2 KGS),7234.391,UP98,1020,LPGUP98,10503,NCZ,NORTH,UP98,2022-2023,BPCL,JUN,553.075,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,SIWAN,LPG,BPCL,PSU,BR,13,SIWAN,LPG-PKD.DOM NS.  (14.2 KGS),8012.114,BR36,1020,LPGBR36,10503,NCZ,EAST,BR36,2022-2023,BPCL,JUN,684.042,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,MAHARAJGANJ,LPG,HPCL,PSU,UP,11,MAHARAJGANJ,LPG-PKD.DOM NS.  (14.2 KGS),21912.89357,UP69,1050,LPGUP69,10503,NCZ,NORTH,UP69,2022-2023,HPCL,JUN,1812.0762,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,VARANASI,LPG,HPCL,PSU,UP,11,VARANASI,LPG-PKD.DOM NS.  (14.2 KGS),9221.5936,UP93,1050,LPGUP93,10503,NCZ,NORTH,UP93,2022-2023,HPCL,JUN,729.5676,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,AMBEDKAR NAGAR,LPG,HPCL,PSU,UP,11,AMBEDKAR NAGAR,LPG-PKD.DOM NS.  (14.2 KGS),5966.7558,UP03,1050,LPGUP03,10503,NCZ,NORTH,UP03,2022-2023,HPCL,JUN,482.3882,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SITAPUR,LPG,BPCL,PSU,UP,11,SITAPUR,LPG-PKD.DOM NS.  (14.2 KGS),13936.459,UP88,1020,LPGUP88,10503,NCZ,NORTH,UP88,2022-2023,BPCL,JUN,1121.813,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,KANPUR DEHAT,LPG,IOCL,PSU,UP,11,KANPUR DEHAT,LPG-PKD.DOM NS.  (14.2 KGS),19043.031,UP64,1060,LPGUP64,10503,NCZ,NORTH,UP64,2022-2023,IOCL,JUN,1509.571,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,PATNA,LPG,BPCL,PSU,BR,13,PATNA,LPG-PKD.DOM NS.  (14.2 KGS),37740.93,BR25,1020,LPGBR25,10503,NCZ,EAST,BR25,2022-2023,BPCL,JUN,2964.305,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,MUNGER,LPG,IOCL,PSU,BR,13,MUNGER,LPG-PKD.DOM NS.  (14.2 KGS),10784.188,BR14,1060,LPGBR14,10503,NCZ,EAST,BR14,2022-2023,IOCL,JUN,915.47,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SITAPUR,LPG,HPCL,PSU,UP,11,SITAPUR,LPG-PKD.DOM NS.  (14.2 KGS),12430.36435,UP88,1050,LPGUP88,10503,NCZ,NORTH,UP88,2022-2023,HPCL,JUN,1014.4269,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,GORAKHPUR,LPG,IOCL,PSU,UP,11,GORAKHPUR,LPG-PKD.DOM NS.  (14.2 KGS),57577.383,UP52,1060,LPGUP52,10503,NCZ,NORTH,UP52,2022-2023,IOCL,JUN,4458.541,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,MAHOBA,LPG,HPCL,PSU,UP,11,MAHOBA,LPG-PKD.DOM NS.  (14.2 KGS),2721.3732,UP71,1050,LPGUP71,10503,NCZ,NORTH,UP71,2022-2023,HPCL,JUN,228.3786,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,BHOJPUR,LPG,IOCL,PSU,BR,13,BHOJPUR,LPG-PKD.DOM NS.  (14.2 KGS),26149.044,BR45,1060,LPGBR45,10503,NCZ,EAST,BR45,2022-2023,IOCL,JUN,2208.414,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,CHAMPARAN-EAST,LPG,BPCL,PSU,BR,13,CHAMPARAN-EAST,LPG-PKD.DOM NS.  (14.2 KGS),16577.588,BR04,1020,LPGBR04,10503,NCZ,EAST,BR04,2022-2023,BPCL,JUN,1363.798,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,JALAUN,LPG,IOCL,PSU,UP,11,JALAUN,LPG-PKD.DOM NS.  (14.2 KGS),13673.385,UP58,1060,LPGUP58,10503,NCZ,NORTH,UP58,2022-2023,IOCL,JUN,1108.9,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,VARANASI,LPG,BPCL,PSU,UP,11,VARANASI,LPG-PKD.DOM NS.  (14.2 KGS),9176.844,UP93,1020,LPGUP93,10503,NCZ,NORTH,UP93,2022-2023,BPCL,JUN,682.893,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,LAKHISARAI,LPG,HPCL,PSU,BR,13,LAKHISARAI,LPG-PKD.DOM NS.  (14.2 KGS),770.6908,BR69,1050,LPGBR69,10503,NCZ,EAST,BR69,2022-2023,HPCL,JUN,50.0266,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,HAMIRPUR,LPG,HPCL,PSU,UP,11,HAMIRPUR,LPG-PKD.DOM NS.  (14.2 KGS),3488.18945,UP54,1050,LPGUP54,10503,NCZ,NORTH,UP54,2022-2023,HPCL,JUN,290.2786,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,KATIHAR,LPG,BPCL,PSU,BR,13,KATIHAR,LPG-PKD.DOM NS.  (14.2 KGS),11291.393,BR15,1020,LPGBR15,10503,NCZ,EAST,BR15,2022-2023,BPCL,JUN,954.578,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,ARARIA,LPG,HPCL,PSU,BR,13,ARARIA,LPG-PKD.DOM NS.  (14.2 KGS),8170.7246,BR29,1050,LPGBR29,10503,NCZ,EAST,BR29,2022-2023,HPCL,JUN,763.2522,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,KAIMUR,LPG,IOCL,PSU,BR,13,KAIMUR,LPG-PKD.DOM NS.  (14.2 KGS),8858.509,BR49,1060,LPGBR49,10503,NCZ,EAST,BR49,2022-2023,IOCL,JUN,765.349,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,BALLIA,LPG,BPCL,PSU,UP,11,BALLIA,LPG-PKD.DOM NS.  (14.2 KGS),12805.416,UP14,1020,LPGUP14,10503,NCZ,NORTH,UP14,2022-2023,BPCL,JUN,980.933,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,BHOJPUR,LPG,HPCL,PSU,BR,13,BHOJPUR,LPG-PKD.DOM NS.  (14.2 KGS),8338.056,BR45,1050,LPGBR45,10503,NCZ,EAST,BR45,2022-2023,HPCL,JUN,689.0266,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,SAMASTIPUR,LPG,IOCL,PSU,BR,13,SAMASTIPUR,LPG-PKD.DOM NS.  (14.2 KGS),26249.584,BR27,1060,LPGBR27,10503,NCZ,EAST,BR27,2022-2023,IOCL,JUN,2308.24,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SONBHADRA,LPG,HPCL,PSU,UP,11,SONBHADRA,LPG-PKD.DOM NS.  (14.2 KGS),2121.6713,UP97,1050,LPGUP97,10503,NCZ,NORTH,UP97,2022-2023,HPCL,JUN,175.1854,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,MADHUBANI,LPG,BPCL,PSU,BR,13,MADHUBANI,LPG-PKD.DOM NS.  (14.2 KGS),13264.431,BR19,1020,LPGBR19,10503,NCZ,EAST,BR19,2022-2023,BPCL,JUN,1153.521,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,DEORIA,LPG,BPCL,PSU,UP,11,DEORIA,LPG-PKD.DOM NS.  (14.2 KGS),17073.718,UP34,1020,LPGUP34,10503,NCZ,NORTH,UP34,2022-2023,BPCL,JUN,1312.817,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,GONDA,LPG,HPCL,PSU,UP,11,GONDA,LPG-PKD.DOM NS.  (14.2 KGS),3959.2014,UP50,1050,LPGUP50,10503,NCZ,NORTH,UP50,2022-2023,HPCL,JUN,305.6692,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,AMETHI,LPG,HPCL,PSU,UP,11,AMETHI,LPG-PKD.DOM NS.  (14.2 KGS),3035.8912,UP77,1050,LPGUP77,10503,NCZ,NORTH,UP77,2022-2023,HPCL,JUN,241.2012,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,SARAN,LPG,IOCL,PSU,BR,13,SARAN,LPG-PKD.DOM NS.  (14.2 KGS),28441.059,BR30,1060,LPGBR30,10503,NCZ,EAST,BR30,2022-2023,IOCL,JUN,2405.722,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,MADHEPURA,LPG,BPCL,PSU,BR,13,MADHEPURA,LPG-PKD.DOM NS.  (14.2 KGS),3023.533,BR51,1020,LPGBR51,10503,NCZ,EAST,BR51,2022-2023,BPCL,JUN,266.391,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,ARWAL,LPG,BPCL,PSU,BR,13,ARWAL,LPG-PKD.DOM NS.  (14.2 KGS),1451.145,BR70,1020,LPGBR70,10503,NCZ,EAST,BR70,2022-2023,BPCL,JUN,103.831,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,SAHARSA,LPG,IOCL,PSU,BR,13,SAHARSA,LPG-PKD.DOM NS.  (14.2 KGS),8845.167,BR26,1060,LPGBR26,10503,NCZ,EAST,BR26,2022-2023,IOCL,JUN,751.299,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,CHAMPARAN-WEST,LPG,BPCL,PSU,BR,13,CHAMPARAN-WEST,LPG-PKD.DOM NS.  (14.2 KGS),6349.827,BR05,1020,LPGBR05,10503,NCZ,EAST,BR05,2022-2023,BPCL,JUN,527.021,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,UNNAO,LPG,BPCL,PSU,UP,11,UNNAO,LPG-PKD.DOM NS.  (14.2 KGS),17263.438,UP91,1020,LPGUP91,10503,NCZ,NORTH,UP91,2022-2023,BPCL,JUN,1281.222,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,MADHUBANI,LPG,HPCL,PSU,BR,13,MADHUBANI,LPG-PKD.DOM NS.  (14.2 KGS),21392.4566,BR19,1050,LPGBR19,10503,NCZ,EAST,BR19,2022-2023,HPCL,JUN,1817.9692,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,GHAZIPUR,LPG,BPCL,PSU,UP,11,GHAZIPUR,LPG-PKD.DOM NS.  (14.2 KGS),10199.506,UP48,1020,LPGUP48,10503,NCZ,NORTH,UP48,2022-2023,BPCL,JUN,810.152,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,KUSHINAGAR,LPG,BPCL,PSU,UP,11,KUSHINAGAR,LPG-PKD.DOM NS.  (14.2 KGS),12103.815,UP61,1020,LPGUP61,10503,NCZ,NORTH,UP61,2022-2023,BPCL,JUN,974.064,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,DARBHANGA,LPG,IOCL,PSU,BR,13,DARBHANGA,LPG-PKD.DOM NS.  (14.2 KGS),34570.141,BR06,1060,LPGBR06,10503,NCZ,EAST,BR06,2022-2023,IOCL,JUN,2941.413,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,BUXAR,LPG,BPCL,PSU,BR,13,BUXAR,LPG-PKD.DOM NS.  (14.2 KGS),3406.583,BR66,1020,LPGBR66,10503,NCZ,EAST,BR66,2022-2023,BPCL,JUN,256.523,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,PURNIA,LPG,HPCL,PSU,BR,13,PURNIA,LPG-PKD.DOM NS.  (14.2 KGS),15900.4085,BR22,1050,LPGBR22,10503,NCZ,EAST,BR22,2022-2023,HPCL,JUN,1415.7606,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,NAWADA,LPG,HPCL,PSU,BR,13,NAWADA,LPG-PKD.DOM NS.  (14.2 KGS),8875.576,BR23,1050,LPGBR23,10503,NCZ,EAST,BR23,2022-2023,HPCL,JUN,731.442,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,PATNA,LPG,HPCL,PSU,BR,13,PATNA,LPG-PKD.DOM NS.  (14.2 KGS),20985.24697,BR25,1050,LPGBR25,10503,NCZ,EAST,BR25,2022-2023,HPCL,JUN,1678.7782,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
